(-23.7384,2.32468e-14)
(-23.4117,3.71205e-14)
(-16.1801,1.82526e-14)
(-8.96349,1.02623e-14)
(-4.82508,-2.81869e-15)
(-3.65433,5.24156e-15)
(-5.15692,-1.26368e-15)
(-9.55761,-1.81822e-15)
(-21.1536,6.31788e-15)
(-25.2949,1.44432e-14)
(-21.2684,2.06967e-14)
(-13.3651,5.59666e-15)
(-7.25825,1.44178e-15)
(-4.37018,-8.78597e-15)
(-4.35179,1.63894e-15)
(-7.19268,-2.00656e-15)
(-13.2477,1.98159e-15)
(-25.5626,1.49081e-14)
(-26.1293,2.39984e-14)
(-17.2507,2.10565e-14)
(-8.93504,6.12555e-15)
(-4.30033,2.7174e-15)
(-2.74893,-7.93972e-15)
(-3.8412,4.57169e-15)
(-8.06011,1.4457e-15)
(-16.1841,1.16887e-14)
(-27.7467,2.87135e-14)
(-19.651,2.27261e-14)
(-9.367,7.06924e-15)
(-3.54447,-8.76026e-16)
(-0.802982,-4.81038e-15)
(-0.342317,-1.10526e-14)
(-2.23968,2.3109e-15)
(-7.43755,4.76234e-15)
(-17.7503,2.49167e-14)
(-7.96585,1.85532e-14)
(-2.86671,1.91737e-14)
(2.21668,7.74526e-15)
(6.65946,6.05244e-15)
(7.44583,-1.68765e-15)
(4.05381,-5.2773e-15)
(-0.768347,5.34402e-15)
(-6.40946,1.17681e-14)
(-10.2058,2.86918e-14)
(-0.692506,1.49828e-14)
(1.84224,1.32449e-14)
(6.78385,1.58028e-16)
(12.0219,-6.49879e-15)
(8.83391,-7.7458e-15)
(4.17616,-3.33568e-15)
(1.18577,2.32817e-15)
(-0.975389,7.99188e-15)
(-1.74351,1.72462e-14)
(-0.218625,6.63998e-17)
(-0.669073,1.34262e-15)
(5.86198e-13,3.34448e-15)
(2.20838,-3.27117e-15)
(2.01826,-1.8532e-15)
(1.77071,-3.73469e-15)
(1.56438,-5.15807e-16)
(1.10808,-1.72085e-15)
(0.435758,1.04924e-15)
(-5.65521,1.56004e-14)
(-13.7086,2.25891e-14)
(-22.3912,4.34315e-14)
(-11.3341,1.22125e-14)
(-3.72452,5.11875e-15)
(-0.828396,-9.44607e-15)
(0.0660703,3.88613e-15)
(-0.349815,2.63821e-15)
(-2.02411,4.33631e-15)
(-13.3028,1.42022e-14)
(-21.2387,2.84732e-14)
(-20.4635,3.91393e-14)
(-11.9813,1.40638e-14)
(-5.75779,7.54586e-15)
(-2.7941,-5.44474e-15)
(-2.0937,4.72439e-15)
(-3.29583,-1.07316e-15)
(-6.74985,2.23288e-15)
(-18.39,2.14148e-14)
(-21.7666,3.76875e-14)
(-17.9535,3.9034e-14)
(-11.1298,1.96484e-14)
(-6.06056,9.6995e-15)
(-3.72439,-3.48855e-15)
(-3.81236,7.90765e-15)
(-6.33854,1.82428e-15)
(-11.5914,1.0565e-14)
(-21.9673,1.67252e-14)
(-22.0718,2.38217e-14)
(-15.8615,1.84039e-14)
(-9.00837,6.61154e-15)
(-4.77912,6.72426e-16)
(-3.38017,-7.57814e-15)
(-4.61383,4.00259e-15)
(-8.74667,1.79565e-15)
(-15.6163,1.47447e-14)
(-23.9684,2.56794e-14)
(-19.6092,2.62304e-14)
(-11.235,1.47333e-14)
(-5.03043,7.70416e-15)
(-1.95189,2.89567e-15)
(-1.66677,-7.76027e-15)
(-4.26124,6.88609e-15)
(-10.2198,8.41794e-15)
(-18.7974,2.96224e-14)
(-19.2326,3.16253e-14)
(-11.7171,2.19205e-14)
(-4.41823,6.3377e-15)
(0.311857,3.52297e-15)
(2.37439,-4.38737e-15)
(1.27678,-1.04096e-14)
(-2.84614,7.28584e-15)
(-10.0797,1.84552e-14)
(-18.4448,4.38092e-14)
(-1.47704,1.93492e-15)
(3.72401,2.78132e-15)
(10.7113,-7.5724e-15)
(15.467,6.72007e-17)
(11.9803,-4.06037e-15)
(5.35079,-1.84571e-15)
(-0.143777,1.76091e-15)
(-3.92922,4.17422e-15)
(-4.463,1.36476e-14)
(3.40356,-5.03279e-15)
(10.0556,-4.9504e-15)
(22.1734,-2.24928e-14)
(23.401,-8.06262e-15)
(12.0169,-7.50448e-15)
(4.98962,2.22236e-15)
(1.45048,7.20574e-17)
(-0.0529368,3.34159e-15)
(0.535971,1.01552e-14)
(3.94197,-1.41503e-14)
(10.336,-1.71463e-14)
(20.1828,-3.73356e-14)
(12.5743,-1.28462e-14)
(5.69563,-5.1867e-15)
(2.86981,4.11532e-15)
(1.64512,-3.13976e-15)
(1.27446,-5.08916e-15)
(1.80323,-1.44949e-15)
(-1.52546,-7.92812e-17)
(-2.30798,1.36593e-15)
(-1.24016,1.3649e-15)
(-3.55938e-13,-1.70119e-15)
(0.445514,-7.78419e-16)
(0.54977,-2.65995e-15)
(0.41625,3.05414e-16)
(0.0540849,-2.12273e-15)
(-0.576861,-2.96344e-16)
(-8.7247,4.04458e-16)
(-10.4374,7.08371e-15)
(-8.00417,9.16396e-15)
(-4.51715,3.6619e-15)
(-2.25443,1.7309e-15)
(-1.29575,-4.31803e-15)
(-1.41871,9.49152e-16)
(-2.65223,-4.0465e-15)
(-5.21576,-1.64684e-15)
(-13.3006,8.62055e-15)
(-13.1899,1.88963e-14)
(-9.56847,2.10029e-14)
(-5.57422,1.36385e-14)
(-3.05992,5.61753e-15)
(-2.24199,-3.00666e-15)
(-3.06601,2.62394e-15)
(-5.65552,-2.00945e-15)
(-9.74778,6.20437e-15)
(-15.5675,3.52851e-16)
(-13.2485,4.22063e-15)
(-8.34171,3.18879e-15)
(-4.22043,4.95348e-16)
(-2.05766,-2.58637e-15)
(-1.92134,-7.56007e-15)
(-3.87966,8.37316e-16)
(-7.96046,-1.27355e-15)
(-13.0015,5.90361e-15)
(-14.3525,5.66001e-15)
(-9.75812,8.1018e-15)
(-4.34468,5.06824e-15)
(-0.548377,5.01924e-15)
(1.0079,4.60422e-16)
(-0.0036979,-7.3307e-15)
(-3.49463,3.34992e-15)
(-8.96059,2.65116e-15)
(-14.0139,1.44316e-14)
(-8.64074,5.2717e-15)
(-3.38025,7.58881e-15)
(1.92773,1.29932e-15)
(5.84889,1.46423e-15)
(6.32374,-6.87116e-15)
(3.0743,-8.61256e-15)
(-2.08797,4.12483e-15)
(-7.74878,9.27179e-15)
(-10.8588,1.95844e-14)
(4.74577,1.13519e-15)
(10.8842,-9.00884e-16)
(17.6341,-1.53651e-14)
(18.0949,-3.30085e-15)
(11.8436,-6.48468e-15)
(5.65909,1.02188e-15)
(1.73164,7.92614e-16)
(0.145069,5.53429e-15)
(1.17484,1.25198e-14)
(9.66203,-2.65287e-15)
(18.5683,-8.51667e-15)
(25.3444,-3.25355e-14)
(19.5171,-1.18214e-14)
(10.6277,-7.4673e-15)
(5.30927,5.5917e-15)
(2.89177,-1.99242e-16)
(2.65142,6.68669e-15)
(4.64911,9.61358e-15)
(10.8292,-1.2689e-14)
(17.8678,-2.29378e-14)
(18.4453,-3.19689e-14)
(11.7287,-1.29236e-14)
(6.3878,-6.67011e-15)
(3.7184,1.60632e-15)
(2.83132,-3.82576e-15)
(3.40195,-1.34732e-15)
(5.76056,-3.99627e-16)
(5.75847,5.6712e-16)
(7.32733,-2.13127e-15)
(6.28566,-6.45605e-15)
(4.07163,-4.60371e-15)
(2.50111,-2.81032e-15)
(1.77161,1.13213e-16)
(1.69495,6.44614e-16)
(2.24931,1.55328e-15)
(3.60124,3.06311e-15)
(-1.1681,3.34767e-16)
(-1.04818,2.77967e-15)
(-0.630011,6.35174e-16)
(-0.246677,-1.67068e-15)
(-6.15064e-14,-1.58256e-16)
(0.08958,-1.54188e-15)
(-0.00656205,2.49551e-16)
(-0.327611,-1.87188e-15)
(-0.81652,1.35984e-17)
(-5.88178,9.84586e-15)
(-5.06455,1.45393e-14)
(-3.31103,1.22196e-14)
(-1.7649,1.00943e-14)
(-0.908268,4.50744e-15)
(-0.830756,8.68157e-16)
(-1.58593,4.38498e-15)
(-3.14955,3.5114e-15)
(-4.99338,8.92596e-15)
(-7.40444,6.31825e-16)
(-5.34112,1.25117e-15)
(-2.69981,-3.00255e-15)
(-0.743096,-1.85272e-15)
(0.0665338,-3.47188e-15)
(-0.451098,-4.52488e-15)
(-2.26038,2.08887e-15)
(-4.96115,2.4213e-15)
(-7.25577,6.08514e-15)
(-5.44032,4.55911e-15)
(-2.33793,4.98972e-15)
(0.875861,2.17773e-17)
(3.07729,2.37257e-15)
(3.32171,-1.95589e-15)
(1.48013,-2.4056e-15)
(-1.65903,3.99666e-15)
(-4.99126,7.30888e-15)
(-6.67794,1.28977e-14)
(-0.831433,1.99268e-15)
(3.22344,3.25734e-15)
(7.65619,-6.90577e-15)
(10.0462,-4.61015e-15)
(8.27884,-9.32272e-15)
(4.10259,-4.39616e-15)
(-0.0865833,2.89469e-15)
(-2.9987,9.54559e-15)
(-3.29395,1.44168e-14)
(9.65665,-4.94126e-15)
(15.4718,-1.08551e-14)
(18.6372,-2.46e-14)
(15.7048,-1.07752e-14)
(9.97459,-7.10036e-15)
(5.54246,1.22567e-15)
(3.3041,-2.88158e-15)
(3.19158,9.85458e-16)
(5.26635,3.09891e-15)
(15.1291,-7.23208e-15)
(21.3971,-2.12958e-14)
(21.4869,-3.32499e-14)
(15.2829,-1.12902e-14)
(8.99027,-5.24315e-15)
(5.35303,5.40489e-15)
(4.18974,-2.81565e-15)
(5.26519,2.89887e-15)
(8.8583,1.67264e-15)
(16.152,-1.93752e-14)
(19.2355,-3.21547e-14)
(16.1828,-3.22898e-14)
(10.3969,-1.4105e-14)
(6.10513,-6.93482e-15)
(4.13191,1.68618e-15)
(4.14766,-5.192e-15)
(6.14741,-1.47798e-15)
(10.4229,-8.58551e-15)
(11.2239,-8.04077e-15)
(11.1905,-1.59999e-14)
(8.26002,-2.02015e-14)
(5.02445,-1.20257e-14)
(3.06065,-6.18871e-15)
(2.4873,7.0505e-16)
(3.18473,-1.53106e-15)
(5.20406,5.11526e-16)
(8.38627,-4.28023e-15)
(4.33988,-8.72625e-15)
(3.65422,-1.21833e-14)
(2.34216,-1.27256e-14)
(1.2883,-1.0378e-14)
(0.818688,-5.77781e-15)
(0.921657,-2.26905e-15)
(1.54456,-3.08282e-15)
(2.61745,-4.48922e-15)
(3.81725,-7.70182e-15)
(-0.546638,1.38363e-15)
(-0.527955,-9.87969e-16)
(-0.407519,-3.38214e-15)
(-0.245316,-1.26616e-15)
(-0.0909005,-1.69381e-15)
(-7.05547e-14,-3.79553e-16)
(-0.0361796,1.41265e-16)
(-0.209438,5.35951e-16)
(-0.423893,1.85878e-15)
(-2.00386,-8.50999e-15)
(-1.05847,-1.23886e-14)
(-0.0195086,-1.29977e-14)
(0.717672,-9.53315e-15)
(0.870569,-8.00708e-15)
(0.366832,-4.81427e-15)
(-0.619563,-1.78904e-15)
(-1.7172,-1.27302e-15)
(-2.31387,-2.77454e-15)
(-0.280342,-6.06337e-15)
(1.65121,-7.84536e-15)
(3.6047,-1.04631e-14)
(4.58113,-6.8141e-15)
(3.91491,-6.78284e-15)
(2.12353,-2.62514e-15)
(0.137826,7.78723e-16)
(-1.28028,2.47791e-15)
(-1.44726,7.48292e-16)
(3.86077,-9.02154e-15)
(7.43275,-1.0648e-14)
(10.571,-1.98996e-14)
(10.7304,-1.35748e-14)
(7.82238,-1.21498e-14)
(4.29793,-3.67046e-15)
(1.73349,-1.15734e-15)
(0.687764,2.80593e-15)
(1.44348,6.25743e-16)
(12.8189,3.96549e-16)
(17.2719,-4.14134e-15)
(17.1005,-1.06491e-14)
(12.4872,1.60557e-15)
(7.59546,5.54737e-16)
(4.66433,7.38451e-15)
(3.76084,-1.17161e-15)
(4.75492,3.59734e-15)
(7.83207,4.03274e-15)
(19.4368,-4.4559e-15)
(22.8001,-1.18731e-14)
(18.9831,-1.63393e-14)
(12.0742,-3.44751e-15)
(6.99025,-5.81818e-16)
(4.7128,7.60666e-15)
(4.82796,-1.94705e-15)
(7.34503,4.11078e-15)
(12.6127,-6.13423e-16)
(20.3565,-1.68425e-14)
(20.0826,-2.0223e-14)
(14.2971,-1.426e-14)
(8.27564,-5.15432e-15)
(4.79351,-5.71588e-16)
(3.83187,6.42288e-15)
(5.11867,-4.38968e-15)
(8.85431,-4.31998e-15)
(14.9067,-1.52948e-14)
(14.3501,-8.48466e-16)
(11.9146,-4.78755e-15)
(7.36325,-1.71184e-15)
(3.80418,-1.62815e-16)
(2.16181,1.52914e-15)
(2.34834,5.0319e-15)
(4.30417,-1.23296e-15)
(7.9858,-1.99769e-16)
(12.3574,-6.25753e-15)
(6.48453,-1.13391e-15)
(4.36648,-2.14651e-15)
(1.94779,1.47211e-15)
(0.362714,-9.53208e-16)
(-0.0599718,1.7309e-15)
(0.715359,3.37382e-15)
(2.50771,-1.31033e-15)
(4.87867,-2.43602e-15)
(6.69207,-6.45424e-15)
(1.21796,9.38973e-15)
(0.180436,1.04353e-14)
(-0.767491,8.69589e-15)
(-1.26338,7.48498e-15)
(-1.09346,3.30998e-15)
(-0.330652,3.53141e-15)
(0.687355,6.04833e-16)
(1.55381,4.904e-16)
(1.80061,3.31993e-15)
(-0.370922,3.52851e-16)
(-0.476168,1.14389e-15)
(-0.50484,-1.42632e-15)
(-0.424509,4.95348e-16)
(-0.247329,-1.81719e-15)
(-0.067792,-6.37409e-16)
(-9.32587e-14,-1.75868e-15)
(-0.0724723,-1.12933e-15)
(-0.221567,-1.40365e-15)
(1.25277,4.89083e-15)
(2.29651,6.56343e-15)
(3.16976,4.53128e-16)
(3.23777,2.71168e-15)
(2.49527,-3.08763e-16)
(1.51882,1.89952e-15)
(0.73481,4.65476e-16)
(0.362159,2.7473e-15)
(0.541705,5.39363e-15)
(5.80803,5.2717e-15)
(8.67839,1.43533e-15)
(10.0404,-7.93091e-15)
(8.61837,-3.15088e-15)
(5.80209,-3.79442e-15)
(3.47059,2.54062e-15)
(2.24651,6.63501e-16)
(2.2056,6.86808e-15)
(3.40563,8.81577e-15)
(14.4846,-8.78323e-15)
(17.285,-1.34005e-14)
(13.5325,-1.28523e-14)
(8.01948,-1.3895e-15)
(4.54356,6.88445e-16)
(3.16367,7.79959e-15)
(3.35923,-1.90233e-15)
(5.16405,1.49907e-15)
(9.03098,-4.71101e-15)
(24.2262,-1.45387e-14)
(23.5523,-2.25707e-14)
(14.9984,-1.88098e-14)
(7.86153,-5.49162e-15)
(4.33463,-1.36785e-16)
(3.50572,9.30313e-15)
(4.89617,-2.96654e-15)
(8.94204,5.56837e-16)
(16.2987,-1.36935e-14)
(23.2658,-2.73779e-14)
(18.2261,-2.73218e-14)
(10.1269,-1.53349e-14)
(4.69449,-9.60741e-15)
(2.41996,-2.25463e-15)
(2.73384,6.67678e-15)
(5.5769,-5.87665e-15)
(11.3381,-8.38218e-15)
(19.2033,-2.9915e-14)
(13.9491,-6.94062e-15)
(8.98798,-8.3782e-15)
(3.75598,-3.90756e-15)
(0.494292,-7.32747e-15)
(-0.425069,2.10324e-16)
(1.07438,6.03214e-15)
(4.7227,-1.76283e-15)
(9.94105,-3.69292e-15)
(14.3609,-1.49945e-14)
(4.9779,-4.57097e-15)
(1.64891,-6.04673e-15)
(-1.45006,-2.72403e-15)
(-3.25721,-3.62768e-15)
(-2.9941,5.72641e-16)
(-0.765364,2.82184e-15)
(2.46588,-2.79538e-15)
(5.5374,-5.65757e-15)
(6.7119,-1.09828e-14)
(-0.346459,7.56207e-15)
(-2.51626,4.0569e-15)
(-4.48064,4.70875e-15)
(-5.20036,5.0541e-15)
(-4.09758,3.69257e-15)
(-1.9141,3.08609e-15)
(0.198378,-2.1936e-16)
(1.42037,-1.15815e-15)
(1.20131,9.2578e-16)
(-2.05305,-5.17884e-15)
(-3.50383,-6.2802e-15)
(-4.59308,-2.52775e-15)
(-4.49117,-1.83758e-15)
(-3.21965,-9.77737e-16)
(-1.69164,-7.48538e-16)
(-0.662338,-2.11521e-15)
(-0.401786,-2.76709e-15)
(-0.916069,-5.88716e-15)
(-0.509316,-1.25445e-15)
(-0.881929,8.59026e-16)
(-1.11824,4.76755e-16)
(-0.980459,9.8333e-16)
(-0.546139,1.01934e-16)
(-0.140087,1.62629e-15)
(0.039627,-2.70667e-18)
(-5.50671e-14,5.74865e-16)
(-0.194973,-3.12481e-16)
(4.81617,-2.3154e-15)
(6.27645,-5.48923e-15)
(5.96389,-1.09451e-14)
(4.23086,-4.85523e-15)
(2.65439,-2.99561e-15)
(1.80597,2.36742e-15)
(1.59014,4.02456e-16)
(1.97687,4.69295e-15)
(3.07153,2.37609e-15)
(14.0746,-1.41429e-14)
(12.7293,-1.31755e-14)
(6.2007,-5.0508e-16)
(2.89826,7.19414e-15)
(1.7549,7.10319e-15)
(1.71564,7.78768e-15)
(2.49773,-2.62555e-15)
(4.40482,-2.94583e-15)
(8.25507,-1.33717e-14)
(27.5378,-2.86748e-14)
(17.7128,-2.29225e-14)
(7.89415,-1.66096e-15)
(3.23325,3.28927e-15)
(1.66439,5.30849e-15)
(2.12487,1.00165e-14)
(4.56933,-4.5976e-15)
(9.9077,-7.5443e-15)
(19.6925,-3.27169e-14)
(19.6276,-3.45224e-14)
(11.1105,-2.45585e-14)
(3.98247,-5.6057e-15)
(0.0963806,-3.91699e-15)
(-0.90634,3.27514e-15)
(1.02036,8.58086e-15)
(5.57583,-8.20187e-15)
(12.8335,-1.94636e-14)
(20.463,-4.70828e-14)
(8.79506,-9.10801e-15)
(3.0085,-9.7084e-15)
(-2.11508,-2.37214e-15)
(-5.27203,-1.82018e-15)
(-4.83045,6.38228e-15)
(-0.982577,6.10081e-15)
(4.38312,-4.55867e-15)
(9.78307,-1.03122e-14)
(12.047,-2.27549e-14)
(0.542481,-5.51515e-15)
(-3.84613,-7.4025e-15)
(-8.13495,4.10078e-15)
(-9.92497,3.26118e-15)
(-7.46232,7.85082e-15)
(-2.829,2.18778e-15)
(1.45368,-3.09592e-15)
(4.02355,-8.79174e-15)
(3.65437,-1.33345e-14)
(-4.54939,5.38783e-15)
(-8.51599,6.25125e-15)
(-11.6997,1.54905e-14)
(-11.4606,1.33069e-14)
(-7.91984,1.0496e-14)
(-3.87404,3.04116e-15)
(-1.15672,1.15612e-15)
(-0.358711,-1.55641e-15)
(-1.60142,-1.2828e-15)
(-6.82683,-5.52891e-15)
(-10.373,-1.64018e-15)
(-12.0606,8.76582e-15)
(-10.2694,4.27582e-15)
(-6.60548,3.98013e-15)
(-3.5341,-1.40471e-15)
(-2.02494,-1.56913e-15)
(-2.13185,-5.32641e-15)
(-3.77827,-1.02492e-14)
(-6.1413,9.75092e-17)
(-8.86111,5.84909e-15)
(-9.12359,1.22204e-14)
(-6.61211,7.9614e-15)
(-3.7132,5.06704e-15)
(-1.88907,2.15239e-16)
(-1.28953,-3.07873e-16)
(-1.78189,-2.70164e-15)
(-3.40762,-3.67353e-15)
(-0.814175,1.36985e-15)
(-1.94222,2.17424e-15)
(-2.01821,3.92396e-15)
(-1.18816,1.28492e-15)
(-0.360421,4.59195e-16)
(0.157944,-7.08543e-17)
(0.372641,-3.53634e-16)
(0.336084,9.83063e-16)
(-4.44089e-14,-1.15176e-15)
