(8.5918,-9.10055e-15)
(7.16556,-1.62746e-14)
(2.93207,-1.77809e-16)
(-2.88395,-2.02846e-16)
(-8.0717,1.29027e-14)
(-10.1783,6.95473e-15)
(-7.46451,1.35426e-14)
(5.58714,-7.36675e-15)
(15.1632,-1.30482e-14)
(11.8329,-1.69665e-14)
(6.00903,-1.42513e-14)
(0.130861,-5.37692e-17)
(-5.41326,4.82435e-15)
(-8.98229,2.00997e-14)
(-5.1189,5.81742e-15)
(5.58714,-6.30079e-15)
(20.8564,-4.37458e-14)
(18.2039,-2.88466e-14)
(9.68448,-1.97418e-14)
(3.19439,2.77486e-16)
(-1.95219,5.21131e-15)
(-5.49014,1.26882e-14)
(-6.74329,2.85418e-14)
(4.18461,-2.36321e-15)
(15.1632,-1.14231e-14)
(18.2039,-3.06878e-14)
(11.6856,-5.309e-15)
(5.22168,-1.43252e-15)
(0.673138,8.10039e-15)
(-2.24983,9.67547e-16)
(-3.09984,5.50096e-15)
(-1.59466,9.71062e-15)
(8.5918,-6.06123e-15)
(11.8329,-1.6682e-14)
(9.68448,-1.82086e-14)
(5.22168,-2.90535e-15)
(1.64081,1.53036e-15)
(-0.414451,1.06813e-14)
(-0.735082,2.65482e-15)
(0.699297,4.07023e-15)
(3.78674,-1.66277e-15)
(7.16556,-1.42508e-14)
(6.00903,-1.42072e-14)
(3.19439,9.76289e-16)
(0.673138,7.70735e-15)
(-0.414451,9.04543e-15)
(0.0734646,1.10896e-14)
(1.79206,1.03019e-15)
(4.05178,-3.25397e-15)
(6.13314,-1.34132e-14)
(2.93207,1.15083e-15)
(0.130861,8.11412e-18)
(-1.95219,7.12009e-15)
(-2.24983,3.04898e-15)
(-0.735082,4.75767e-15)
(1.79206,1.92435e-15)
(4.19529,-1.34233e-15)
(5.44845,-1.8771e-15)
(4.99719,-4.83018e-15)
(-2.88395,2.21998e-15)
(-5.41326,5.61223e-15)
(-5.49014,1.61024e-14)
(-3.09984,8.79436e-15)
(0.699297,6.15368e-15)
(4.05178,-5.05806e-15)
(5.44845,-3.54493e-15)
(4.28593,-6.41492e-15)
(0.983919,-2.97846e-15)
(-8.0717,1.42949e-14)
(-8.98229,2.32247e-14)
(-6.74329,2.99253e-14)
(-1.59466,1.27169e-14)
(3.78674,2.9641e-17)
(6.13314,-1.73408e-14)
(4.99719,-7.44775e-15)
(0.983919,-5.55354e-15)
(-4.23496,9.03893e-15)
(-3.44643,4.51224e-15)
(0.152115,-5.70391e-15)
(5.09186,-2.02872e-14)
(8.02889,-2.0044e-14)
(7.16556,-1.40865e-14)
(4.20582,-8.41729e-15)
(0.338636,3.17667e-15)
(-3.20956,8.84436e-15)
(-4.72147,1.61506e-14)
(0.152115,-7.1357e-15)
(5.72436,-2.21289e-14)
(10.7448,-4.25484e-14)
(10.0206,-2.99065e-14)
(6.00903,-1.24428e-14)
(1.8417,1.97624e-15)
(-1.71251,7.70086e-15)
(-3.62262,1.23122e-14)
(-2.9712,1.40619e-14)
(5.09186,-1.89893e-14)
(10.7448,-4.2206e-14)
(11.8591,-5.99369e-14)
(7.78778,-1.64207e-14)
(3.19439,-3.44638e-16)
(-0.221287,1.4131e-14)
(-2.08926,1.17728e-14)
(-1.85009,1.15189e-14)
(0.543305,3.1363e-15)
(8.02889,-1.62362e-14)
(10.0206,-2.77502e-14)
(7.78778,-1.65768e-14)
(3.78575,4.07523e-15)
(0.673138,5.02158e-15)
(-0.86769,1.3045e-14)
(-0.662003,4.07888e-15)
(1.17894,2.28574e-15)
(4.23627,-9.36147e-15)
(7.16556,-1.43138e-14)
(6.00903,-1.27075e-14)
(3.19439,2.55237e-15)
(0.673138,7.61671e-15)
(-0.414451,9.69535e-15)
(0.0734646,1.10987e-14)
(1.79206,-7.07013e-16)
(4.05178,-6.28742e-15)
(6.13314,-1.68277e-14)
(4.20582,-9.30771e-15)
(1.8417,-6.93959e-16)
(-0.221287,1.47588e-14)
(-0.86769,1.32111e-14)
(0.0734646,1.15967e-14)
(2.03724,2.51094e-15)
(4.14057,-7.43845e-15)
(5.51016,-1.32948e-14)
(5.58908,-1.78261e-14)
(0.338636,3.03215e-15)
(-1.71251,6.6333e-15)
(-2.08926,1.13071e-14)
(-0.662003,3.89361e-15)
(1.79206,1.45013e-15)
(4.14057,-7.00828e-15)
(5.37026,-5.4372e-15)
(4.93757,-6.20888e-15)
(2.98532,-4.23923e-15)
(-3.20956,9.00771e-15)
(-3.62262,1.34207e-14)
(-1.85009,1.07107e-14)
(1.17894,2.30821e-16)
(4.05178,-4.98488e-15)
(5.51016,-1.35067e-14)
(4.93757,-5.59141e-15)
(2.50683,-4.42555e-15)
(-0.741532,4.99449e-15)
(-4.72147,1.75587e-14)
(-2.9712,1.67015e-14)
(0.543305,1.14229e-15)
(4.23627,-1.17579e-14)
(6.13314,-1.5771e-14)
(5.58908,-1.83762e-14)
(2.98532,-2.68534e-15)
(-0.741532,4.88712e-15)
(-3.86344,1.93844e-14)
(4.75706,-2.53558e-15)
(7.77339,-3.94898e-15)
(7.78269,-7.19994e-15)
(5.62589,1.10026e-15)
(2.93207,1.20922e-15)
(0.338636,4.96679e-15)
(-1.55925,7.79593e-16)
(-1.68168,1.07243e-15)
(0.732483,1.76942e-15)
(7.77339,-2.2634e-15)
(8.90148,-5.95834e-15)
(6.65853,-7.09154e-15)
(3.14693,-5.14937e-16)
(0.130861,1.67337e-15)
(-1.71251,8.70103e-15)
(-1.88291,1.52415e-15)
(0.127277,3.43859e-15)
(3.96705,-2.78551e-15)
(7.78269,-5.88614e-15)
(6.65853,-9.03592e-15)
(3.35706,-2.99497e-15)
(0.00783948,-4.53167e-16)
(-1.95219,6.51419e-15)
(-2.08926,1.20026e-14)
(-0.412507,2.33883e-15)
(2.65629,9.88358e-17)
(5.97465,-9.73038e-15)
(5.62589,1.21527e-15)
(3.14693,9.83259e-16)
(0.00783948,3.04428e-15)
(-2.07253,3.53079e-15)
(-2.24983,2.1646e-15)
(-0.662003,3.32117e-15)
(1.97476,-1.68903e-15)
(4.60459,-8.3208e-16)
(6.10827,-5.9857e-15)
(2.93207,2.62116e-15)
(0.130861,3.15231e-15)
(-1.95219,1.01805e-14)
(-2.24983,3.94679e-15)
(-0.735082,3.93282e-15)
(1.79206,1.65077e-16)
(4.19529,-2.96004e-15)
(5.44845,-3.41787e-15)
(4.99719,-6.51734e-15)
(0.338636,4.86238e-15)
(-1.71251,9.77694e-15)
(-2.08926,1.47986e-14)
(-0.662003,4.72238e-15)
(1.79206,9.32446e-16)
(4.14057,-8.13808e-15)
(5.37026,-6.43726e-15)
(4.93757,-4.81742e-15)
(2.98532,-3.0077e-15)
(-1.55925,1.7486e-15)
(-1.88291,3.22363e-15)
(-0.412507,3.96905e-15)
(1.97476,-5.74896e-16)
(4.19529,-1.75132e-15)
(5.37026,-5.3248e-15)
(4.95962,1.11467e-16)
(3.05063,-1.01472e-15)
(0.451907,7.77859e-16)
(-1.68168,1.58844e-15)
(0.127277,5.98367e-15)
(2.65629,-4.8444e-16)
(4.60459,-2.28072e-15)
(5.44845,-3.09101e-15)
(4.93757,-6.11119e-15)
(3.05063,7.34775e-16)
(0.461196,-1.17532e-15)
(-1.53077,4.96895e-15)
(0.732483,1.95837e-15)
(3.96705,-8.7531e-17)
(5.97465,-1.1568e-14)
(6.10827,-8.44527e-15)
(4.99719,-6.31048e-15)
(2.98532,-3.469e-15)
(0.451907,2.96773e-15)
(-1.53077,4.3067e-15)
(-1.58312,1.03995e-14)
(12.5493,-8.83371e-15)
(10.2969,-1.46996e-14)
(3.37108,-8.92986e-15)
(-0.990992,-3.38568e-15)
(-2.88395,1.79123e-15)
(-3.20956,9.14174e-15)
(-1.68168,2.20043e-15)
(2.23377,3.96533e-15)
(8.03802,-9.2446e-15)
(10.2969,-1.32712e-14)
(3.53439,-1.29083e-14)
(-2.50765,-3.22386e-16)
(-5.12246,-1.43532e-15)
(-5.41326,5.80291e-15)
(-3.62262,1.35465e-14)
(0.127277,2.87498e-15)
(5.30393,-1.76148e-15)
(10.1295,-2.01682e-14)
(3.37108,-7.56784e-15)
(-2.50765,-2.83822e-15)
(-6.12473,1.01907e-14)
(-7.07636,4.14341e-15)
(-5.49014,1.39322e-14)
(-1.85009,1.05959e-14)
(2.65629,4.77761e-17)
(6.456,-8.0015e-15)
(7.36455,-2.13167e-14)
(-0.990992,-4.67135e-15)
(-5.12246,-1.03478e-15)
(-7.07636,7.94792e-15)
(-6.309,4.35962e-15)
(-3.09984,7.03106e-15)
(1.17894,6.61788e-16)
(4.60459,-1.03507e-15)
(5.67148,-4.42144e-15)
(3.51078,-9.54712e-15)
(-2.88395,1.87822e-15)
(-5.41326,8.50409e-15)
(-5.49014,1.58196e-14)
(-3.09984,7.51977e-15)
(0.699297,4.55703e-15)
(4.05178,-6.38814e-15)
(5.44845,-4.47664e-15)
(4.28593,-5.79859e-15)
(0.983919,-5.23036e-15)
(-3.20956,9.91292e-15)
(-3.62262,1.31244e-14)
(-1.85009,1.22629e-14)
(1.17894,-1.50118e-15)
(4.05178,-6.97933e-15)
(5.51016,-1.50754e-14)
(4.93757,-4.86273e-15)
(2.50683,-3.36816e-15)
(-0.741532,5.75918e-15)
(-1.68168,1.9815e-15)
(0.127277,3.749e-15)
(2.65629,-8.60423e-16)
(4.60459,-1.40322e-15)
(5.44845,-3.54382e-15)
(4.93757,-7.41571e-15)
(3.05063,-5.82077e-16)
(0.461196,-2.71304e-15)
(-1.53077,4.15617e-15)
(2.23377,3.16812e-15)
(5.30393,-1.59269e-15)
(6.456,-1.2494e-14)
(5.67148,-8.21074e-15)
(4.28593,-6.95082e-15)
(2.50683,-5.74952e-15)
(0.461196,1.33844e-15)
(-0.919043,3.10077e-15)
(-0.417866,8.20762e-15)
(8.03802,-1.02953e-14)
(10.1295,-2.01853e-14)
(7.36455,-2.50788e-14)
(3.51078,-1.19329e-14)
(0.983919,-4.93675e-15)
(-0.741532,5.07329e-15)
(-1.53077,6.8145e-15)
(-0.417866,9.3865e-15)
(3.23448,2.74914e-15)
(17.3994,-2.62771e-14)
(1.22825,-1.54985e-14)
(-8.10663,6.09879e-15)
(-9.39322,2.51633e-15)
(-8.0717,9.85024e-15)
(-4.72147,1.73521e-14)
(0.732483,4.23566e-15)
(8.03802,-6.68538e-15)
(15.7817,-3.73223e-14)
(1.22825,-1.55585e-14)
(-11.436,3.02792e-15)
(-13.9124,2.15957e-14)
(-12.7035,1.09044e-14)
(-8.98229,2.1283e-14)
(-2.9712,1.50721e-14)
(3.96705,-6.57129e-16)
(10.1295,-2.03458e-14)
(12.1412,-4.39396e-14)
(-8.10663,8.41983e-15)
(-13.9124,1.81475e-14)
(-14.867,2.72902e-14)
(-12.4878,2.72833e-14)
(-6.74329,2.79039e-14)
(0.543305,3.10005e-15)
(5.97465,-9.25804e-15)
(7.36455,-2.01878e-14)
(2.0159,-2.03138e-14)
(-9.39322,1.249e-15)
(-12.7035,1.06778e-14)
(-12.4878,2.90225e-14)
(-8.563,2.3842e-14)
(-1.59466,1.27018e-14)
(4.23627,-9.61463e-15)
(6.10827,-6.68922e-15)
(3.51078,-1.08652e-14)
(-2.8961,-3.73606e-15)
(-8.0717,1.23211e-14)
(-8.98229,2.15676e-14)
(-6.74329,2.8192e-14)
(-1.59466,1.32263e-14)
(3.78674,-9.08559e-16)
(6.13314,-1.81037e-14)
(4.99719,-6.70197e-15)
(0.983919,-5.3443e-15)
(-4.23496,8.0402e-15)
(-4.72147,1.60909e-14)
(-2.9712,1.59565e-14)
(0.543305,2.20337e-15)
(4.23627,-9.64081e-15)
(6.13314,-1.51623e-14)
(5.58908,-1.90376e-14)
(2.98532,-3.1527e-15)
(-0.741532,3.47589e-15)
(-3.86344,1.75516e-14)
(0.732483,3.73415e-15)
(3.96705,9.02128e-16)
(5.97465,-9.24261e-15)
(6.10827,-4.97223e-15)
(4.99719,-6.18717e-15)
(2.98532,-5.08069e-15)
(0.451907,1.71363e-15)
(-1.53077,3.71207e-15)
(-1.58312,1.09719e-14)
(8.03802,-8.43325e-15)
(10.1295,-2.05835e-14)
(7.36455,-2.25444e-14)
(3.51078,-1.06566e-14)
(0.983919,-5.20935e-15)
(-0.741532,5.35852e-15)
(-1.53077,7.98544e-15)
(-0.417866,1.03468e-14)
(3.23448,4.27954e-15)
(15.7817,-3.97564e-14)
(12.1412,-4.15714e-14)
(2.0159,-1.99853e-14)
(-2.8961,-4.64561e-15)
(-4.23496,7.6615e-15)
(-3.86344,2.04841e-14)
(-1.58312,1.1947e-14)
(3.23448,4.85211e-15)
(10.1832,-2.59257e-14)
